client_id,ndc,lottery_winner,book_date,cottage,arrival,departure,days,weeks,extra_days,persons,total_days_person,season,nights_w,dayprice_w,weekprice_w,nights_d,dayprice_d,painting_week,discount,discount_euro,early_booking_discount,cottage_total,extra_bed,cleaning,phone,internet,other_charges,final_total,net,IVA 6%,IVA 23%,date_deposit_25_perct,deposit_25_perct,date_rest,rest_75_perct,arrival_week_day,departure_week_day
447,0.0,0.0,2017-12-22,Casa Basta,2017-12-29,2018-01-08,10.0,5.0,5.0,2.0,20.0,high/low,0.0,0.0,154.0,0.0,90.0,0.0,0.0,90.0,0.0,1130.0,,,,,,1130.0,1066.0377358490566,63.9622641509434,,2017-12-22,169.5,2018-02-07,960.5,4.0,0.0
309,0.0,0.0,2017-10-30,Casa Boa,2018-04-16,2018-04-23,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,30.0,0.0,1470.0,,,,,,1470.0,1386.7924528301887,83.20754716981132,,2017-10-30,367.5,2018-03-19,1102.5,0.0,0.0
448,0.0,0.0,2017-10-13,Casa Marcanta,2018-05-02,2018-05-11,9.0,0.0,9.0,4.0,36.0,mid,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,945.0,,60.0,,,,1005.0,948.1132075471698,56.886792452830186,,2017-10-13,251.25,2018-04-04,753.75,2.0,4.0
214,0.0,0.0,2018-06-20,Casa Marcanta,2018-07-18,2018-08-01,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,133.0,0.0,180.6,56.0,0.0,1625.4,,60.0,,,,1685.4,1590.0,95.39999999999999,,,421.35,2018-06-20,1264.0500000000002,2.0,2.0
449,0.0,0.0,2017-11-18,Casa Marcanta,2017-11-25,2017-12-02,7.0,0.0,7.0,3.0,21.0,low,0.0,0.0,0.0,0.0,68.5,0.0,0.0,68.5,0.0,411.0,,60.0,,28.0,,411.0,387.73584905660374,23.264150943396224,,2017-11-18,61.65,2017-11-27,349.35,5.0,5.0
450,0.0,0.0,2017-11-06,Casa Valorosa,2018-04-16,2018-04-23,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,108.0,320.0,0.0,26.0,0.0,730.0,,60.0,,,,1110.0,1047.1698113207547,62.830188679245275,,2017-11-06,277.5,2018-03-24,832.5,0.0,0.0
451,0.0,0.0,2017-11-01,Casa Basta,2018-07-14,2018-07-28,14.0,0.0,14.0,5.0,70.0,high,0.0,0.0,0.0,0.0,185.0,0.0,0.0,70.0,0.0,2520.0,,60.0,,,,2580.0,2433.962264150943,146.0377358490566,,2017-11-01,645.0,2018-06-28,1935.0,5.0,5.0
97,0.0,0.0,2017-11-12,Casa Basta,2018-04-16,2018-04-23,7.0,0.0,15.0,5.0,35.0,mid,0.0,0.0,0.0,0.0,0.0,3120.0,0.0,60.0,0.0,3060.0,,,,,,3060.0,2886.7924528301887,173.2075471698113,,2017-11-12,765.0,2018-03-19,2295.0,0.0,0.0
452,0.0,0.0,2017-11-08,Casa Boa,2018-07-31,2018-08-11,11.0,0.0,11.0,4.0,44.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,44.0,0.0,1419.0,,60.0,,,,1479.0,1395.2830188679245,83.71698113207547,,2017-11-08,369.75,2018-07-03,1109.25,1.0,5.0
453,0.0,0.0,2017-11-07,Casa Boa,2018-10-20,2018-10-27,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,21.0,0.0,735.0,,60.0,,,,795.0,750.0,45.0,,2017-11-07,198.75,2018-09-27,596.25,5.0,5.0
204,0.0,0.0,2017-11-01,Casa Basta,2017-11-01,2017-11-03,2.0,0.0,2.0,2.0,4.0,low,0.0,0.0,0.0,0.0,108.0,0.0,0.0,54.0,0.0,162.0,,,,96.0,,162.0,152.83018867924528,9.169811320754716,,,,2017-11-27,162.0,2.0,4.0
454,0.0,0.0,2017-11-29,Casa Marcanta,2018-08-01,2018-08-12,11.0,0.0,11.0,4.0,44.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,44.0,0.0,1419.0,,60.0,,,,1479.0,1395.2830188679245,83.71698113207547,,2017-11-29,369.75,2018-07-13,1109.25,2.0,6.0
455,0.0,0.0,2017-12-05,Casa Marcanta,2018-04-15,2018-04-24,9.0,0.0,12.0,1.0,9.0,mid,0.0,0.0,0.0,0.0,0.0,750.0,0.0,15.0,0.0,735.0,,,,,75.0,810.0,764.1509433962265,45.84905660377358,,2017-12-05,202.5,2018-03-25,607.5,6.0,1.0
411,0.0,0.0,2017-12-15,Casa Basta,2018-09-22,2018-10-01,9.0,0.0,9.0,5.0,45.0,mid,0.0,0.0,0.0,0.0,148.0,0.0,0.0,36.0,0.0,1296.0,,60.0,,,,1356.0,1279.245283018868,76.75471698113208,,2017-12-15,339.0,2018-08-25,1017.0,5.0,0.0
383,0.0,0.0,2017-12-27,Casa Boa,2018-08-13,2018-08-27,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,56.0,0.0,1806.0,,60.0,,,,1866.0,1760.377358490566,105.62264150943395,,2017-12-27,466.5,2018-07-16,1399.5,0.0,0.0
1,0.0,0.0,2017-12-20,Casa Boa,2017-12-20,2018-01-04,15.0,10.0,5.0,2.0,30.0,high/low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60.0,,0.0,0.0,0.0,,,,,0.0,2.0,3.0
447,0.0,0.0,2017-12-29,Casa Basta,2017-12-29,2018-01-08,10.0,0.0,10.0,2.0,20.0,high/low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,60.0,,32.0,,,,,,,,,,4.0,0.0
444,0.0,0.0,2017-09-28,Casa Marcanta,2018-01-01,2018-01-06,5.0,0.0,5.0,3.0,15.0,low,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,420.0,,60.0,,20.0,,480.0,452.8301886792453,27.169811320754715,,2017-09-28,120.0,2017-12-09,360.0,0.0,5.0
1,0.0,0.0,2018-08-23,Casa Boa,2018-09-17,2018-10-04,17.0,0.0,17.0,2.0,34.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,183.6,0.0,1652.4,,60.0,,68.0,,1712.4,1615.4716981132076,96.92830188679245,,,,2018-08-23,1712.4,0.0,3.0
295,0.0,0.0,2017-10-02,Casa Valorosa,2018-07-25,2018-08-15,21.0,0.0,21.0,4.0,84.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,84.0,0.0,2709.0,,60.0,,84.0,,2769.0,2612.264150943396,156.73584905660377,,2017-10-02,692.95,2018-05-25,2076.05,2.0,2.0
389,0.0,0.0,2017-10-09,Casa Marcanta,2018-04-15,2018-04-24,9.0,0.0,7.0,1.0,9.0,mid,0.0,0.0,0.0,0.0,0.0,750.0,0.0,15.0,0.0,735.0,,,,,75.0,810.0,764.1509433962265,45.84905660377358,,2017-10-09,187.5,2018-03-12,622.5,6.0,1.0
309,0.0,0.0,2017-10-30,Casa Boa,2018-04-16,2018-04-23,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,30.0,0.0,1470.0,,,,,,1470.0,1386.7924528301887,83.20754716981132,,2017-10-30,367.5,2018-03-19,1102.5,0.0,0.0
448,0.0,0.0,2017-10-13,Casa Marcanta,2018-05-02,2018-05-11,9.0,0.0,9.0,4.0,36.0,mid,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,945.0,,60.0,,,,1005.0,948.1132075471698,56.886792452830186,,2017-10-13,251.25,2018-03-29,753.75,2.0,4.0
214,0.0,0.0,2018-01-02,Casa Marcanta,2018-07-18,2018-08-01,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,133.0,0.0,180.6,56.0,0.0,1625.4,,60.0,,56.0,,1685.4,1590.0,95.39999999999999,,2018-01-02,421.35,2018-06-18,1264.0500000000002,2.0,2.0
460,0.0,0.0,2018-01-08,Casa Marcanta,2018-01-22,2018-02-05,14.0,0.0,14.0,2.0,28.0,low,0.0,0.0,0.0,0.0,68.5,0.0,0.0,137.0,0.0,822.0,,,,,,822.0,775.4716981132075,46.52830188679245,,2018-01-08,123.3,2018-03-07,698.7,0.0,0.0
450,0.0,0.0,2017-11-06,Casa Valorosa,2018-04-16,2018-04-23,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,108.0,320.0,0.0,26.0,0.0,730.0,,60.0,,,,1110.0,1047.1698113207547,62.830188679245275,,2017-11-06,277.5,2018-03-19,832.5,0.0,0.0
451,0.0,0.0,2017-11-01,Casa Basta,2018-07-13,2018-07-27,14.0,0.0,14.0,5.0,70.0,high,0.0,0.0,0.0,0.0,185.0,0.0,0.0,70.0,0.0,2520.0,,60.0,,56.0,,2580.0,2433.962264150943,146.0377358490566,,2017-11-01,645.0,2018-06-08,1935.0,4.0,4.0
97,0.0,0.0,2017-11-13,Casa Basta,2018-04-16,2018-04-23,7.0,0.0,7.0,5.0,35.0,mid,0.0,0.0,0.0,0.0,0.0,3120.0,0.0,60.0,0.0,3060.0,,,,,,3060.0,2886.7924528301887,173.2075471698113,,2017-11-13,765.0,2018-03-12,2295.0,0.0,0.0
452,0.0,0.0,2017-11-08,Casa Boa,2018-07-31,2018-08-11,11.0,0.0,11.0,4.0,44.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,44.0,0.0,1419.0,,60.0,,44.0,,1479.0,1395.2830188679245,83.71698113207547,,2017-11-08,369.75,2018-07-16,1109.25,1.0,5.0
453,0.0,0.0,2017-11-07,Casa Marcanta,2018-10-12,2018-10-19,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,21.0,0.0,735.0,,60.0,,,,795.0,750.0,45.0,,2017-11-07,198.75,2019-10-04,596.25,4.0,4.0
461,0.0,0.0,2018-03-16,Casa Marcanta,2018-03-16,2018-03-18,2.0,0.0,0.0,2.0,4.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.0,6.0
454,0.0,0.0,2017-11-29,Casa Marcanta,2018-08-01,2018-08-12,11.0,0.0,11.0,4.0,44.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,44.0,0.0,1419.0,,60.0,,28.0,,1479.0,1395.2830188679245,83.71698113207547,,2017-11-29,369.75,2018-07-16,1109.25,2.0,6.0
455,0.0,0.0,2017-12-05,Casa Marcanta,2018-04-15,2018-04-24,9.0,0.0,12.0,1.0,9.0,mid,0.0,0.0,0.0,0.0,0.0,750.0,0.0,15.0,0.0,735.0,,,,,75.0,810.0,764.1509433962265,45.84905660377358,,2017-12-05,202.5,2018-03-18,607.5,6.0,1.0
411,0.0,0.0,2017-12-15,Casa Basta,2018-09-22,2018-10-01,9.0,0.0,9.0,5.0,45.0,mid,0.0,0.0,0.0,0.0,148.0,0.0,0.0,36.0,0.0,1296.0,,60.0,,20.0,,1356.0,1279.245283018868,76.75471698113208,,2017-12-15,339.0,2018-08-25,1017.0,5.0,0.0
383,0.0,0.0,2017-12-27,Casa Boa,2018-08-13,2018-08-27,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,56.0,0.0,1806.0,,60.0,,56.0,,1866.0,1760.377358490566,105.62264150943395,,2017-12-27,466.5,2018-07-05,1399.5,0.0,0.0
462,0.0,0.0,2018-04-14,Casa Valorosa,2018-04-28,2018-05-12,14.0,0.0,14.0,2.0,28.0,mid,0.0,0.0,0.0,0.0,87.0,0.0,0.0,174.0,0.0,1044.0,,60.0,,52.0,,1044.0,984.9056603773585,59.094339622641506,,2018-04-14,156.6,2018-06-11,887.4,5.0,5.0
463,0.0,0.0,2018-01-02,Casa Marcanta,2018-08-12,2018-08-19,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,28.0,0.0,903.0,,60.0,,,,963.0,908.4905660377359,54.509433962264154,,2018-01-02,240.75,2018-05-24,722.25,6.0,6.0
464,0.0,0.0,2018-01-04,Casa Basta,2018-06-03,2018-06-09,6.0,0.0,6.0,4.0,24.0,mid,0.0,0.0,0.0,0.0,148.0,0.0,0.0,24.0,0.0,864.0,,60.0,,24.0,,924.0,871.6981132075471,52.30188679245282,,2018-01-04,231.0,2018-05-07,693.0,6.0,5.0
465,0.0,0.0,2018-01-10,Casa Valorosa,2018-08-17,2018-09-02,16.0,0.0,16.0,5.0,80.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,64.0,0.0,2064.0,,60.0,,60.0,25.0,2124.0,2003.7735849056603,120.22641509433961,,2018-01-10,498.75,2018-07-18,1625.25,4.0,6.0
466,0.0,0.0,2018-01-05,Casa Boa,2018-07-20,2018-07-31,11.0,0.0,11.0,4.0,44.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,146.3,0.0,1316.7,,60.0,,16.0,,1376.7,1298.7735849056603,77.92641509433962,,2018-01-05,344.175,2018-06-19,1032.52,4.0,1.0
467,0.0,0.0,2018-01-09,Casa Basta,2018-07-29,2018-08-12,14.0,0.0,14.0,2.0,28.0,high,0.0,0.0,0.0,0.0,185.0,0.0,0.0,259.0,0.0,2331.0,,60.0,,56.0,,2391.0,2255.6603773584907,135.33962264150944,,2018-01-09,597.75,2018-06-11,1793.25,6.0,6.0
258,0.0,0.0,2018-04-05,Casa Valorosa,2018-05-25,2018-06-13,19.0,0.0,19.0,2.0,38.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,199.5,57.0,0.0,1795.5,,60.0,,76.0,,1855.5,1750.4716981132078,105.02830188679246,,2018-04-05,500.0,2018-04-24,1355.5,4.0,2.0
468,0.0,0.0,2018-01-17,Casa Marcanta,2018-08-19,2018-08-26,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,931.0,,60.0,,,,991.0,934.9056603773585,56.094339622641506,,2018-01-17,247.75,2018-07-17,743.25,6.0,6.0
385,0.0,1.0,2018-10-20,Casa Marcanta,2018-10-20,2018-10-27,7.0,0.0,7.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,5.0,5.0
469,0.0,0.0,2018-07-02,Casa Marcanta,2018-07-02,2018-07-16,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1610.0,,60.0,,56.0,,1610.0,1518.867924528302,91.13207547169812,,2018-07-02,241.5,2018-07-02,1368.5,0.0,0.0
470,0.0,0.0,2018-05-16,Casa Marcanta,2018-05-20,2018-05-30,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,0.0,783.0,,60.0,,,,783.0,738.6792452830189,44.32075471698113,,2018-05-16,117.44999999999999,2018-06-29,665.55,6.0,2.0
471,0.0,0.0,2018-02-01,Casa Boa,2018-04-29,2018-05-11,12.0,0.0,12.0,2.0,24.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1296.0,,60.0,,48.0,,1356.0,1279.245283018868,76.75471698113208,,2018-02-01,339.0,2018-04-11,1017.0,6.0,4.0
473,0.0,0.0,2018-02-05,Casa Boa,2018-06-25,2018-07-09,14.0,0.0,14.0,2.0,28.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,1862.0,,60.0,,56.0,,1922.0,1813.2075471698113,108.79245283018868,,2018-02-05,480.5,2018-05-28,1441.5,0.0,0.0
474,0.0,0.0,2018-05-01,Casa Basta,2018-05-01,2018-05-09,8.0,0.0,8.0,4.0,32.0,mid,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,833.0,,60.0,,32.0,,833.0,785.8490566037735,47.15094339622641,,,124.94999999999999,2018-06-08,708.05,1.0,2.0
475,0.0,0.0,2018-06-01,Casa Marcanta,2018-06-01,2018-06-08,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,0.0,522.0,,60.0,,28.0,,522.0,492.45283018867923,29.547169811320753,,,78.3,2018-06-01,443.7,4.0,4.0
476,0.0,0.0,2018-06-19,Casa Marcanta,2018-06-19,2018-06-27,8.0,0.0,8.0,2.0,16.0,high,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,920.0,,60.0,,32.0,,920.0,867.9245283018869,52.07547169811321,,,138.0,2018-07-27,782.0,1.0,2.0
477,0.0,0.0,2018-03-05,Casa Marcanta,2018-09-12,2018-09-27,15.0,0.0,15.0,2.0,30.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,162.0,0.0,1458.0,,60.0,,,,1518.0,1432.0754716981132,85.9245283018868,,2018-03-05,420.0,2018-08-15,1098.0,2.0,3.0
478,0.0,0.0,2018-02-25,Casa Boa,2018-02-25,2018-04-01,35.0,0.0,35.0,2.0,70.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,945.0,0.0,2835.0,,60.0,,,,2895.0,2731.132075471698,163.86792452830187,,2018-02-27,2895.0,,0.0,6.0,6.0
479,0.0,0.0,2018-03-16,Casa Valorosa,2018-07-18,2018-07-25,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,931.0,,60.0,,28.0,,991.0,934.9056603773585,56.094339622641506,,2018-03-16,247.75,2018-06-19,743.25,2.0,2.0
418,0.0,0.0,2018-03-26,Casa Boa,2018-09-01,2018-09-05,4.0,0.0,4.0,2.0,8.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,53.2,0.0,478.8,,60.0,,16.0,,538.8,508.30188679245276,30.498113207547163,,2018-03-26,134.7,2018-08-01,404.09999999999997,5.0,2.0
478,0.0,0.0,2018-02-24,Casa Boa,2018-02-24,2018-04-10,45.0,0.0,10.0,2.0,90.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,270.0,0.0,810.0,,,,172.0,,982.0,903.9883417702102,45.84905660377359,32.16260162601626,,,2018-04-06,982.0,5.0,1.0
480,0.0,0.0,2018-03-26,Casa Basta,2018-08-13,2018-08-22,9.0,0.0,9.0,3.0,27.0,high,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,1665.0,,60.0,,32.0,,1725.0,1627.3584905660377,97.64150943396226,,2018-03-26,431.25,2018-06-04,1293.75,0.0,2.0
398,0.0,0.0,2018-07-06,Casa Basta,2018-10-04,2018-10-11,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,359.0,,,,,75.0,434.0,409.433962264151,24.566037735849058,,2018-07-06,89.75,2018-08-24,345.0,3.0,3.0
399,0.0,0.0,2018-07-09,Casa Basta,2018-10-04,2018-10-11,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,359.0,,,,,75.0,434.0,409.433962264151,24.566037735849058,,2018-07-09,89.75,2018-08-24,344.25,3.0,3.0
400,0.0,0.0,2018-07-09,Casa Basta,2018-10-04,2018-10-11,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,507.5,0.0,0.0,0.0,507.5,,,,,75.0,582.5,549.5283018867925,32.97169811320755,,2018-07-09,126.88,2018-09-06,455.62,3.0,3.0
403,0.0,0.0,2018-07-09,Casa Basta,2018-10-04,2018-10-11,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,359.0,,,,,75.0,434.0,409.433962264151,24.566037735849058,,2018-07-09,89.75,2018-09-06,344.25,3.0,3.0
404,0.0,0.0,2018-07-26,Casa Marcanta,2018-10-04,2018-10-11,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,718.0,,,,,,718.0,677.3584905660377,40.64150943396226,,2018-07-26,253.75,2018-08-08,464.25,3.0,3.0
481,0.0,0.0,2018-04-11,Casa Boa,2018-09-08,2018-09-17,9.0,0.0,9.0,2.0,18.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,972.0,,60.0,,,,1032.0,973.5849056603774,58.41509433962264,,2018-04-11,204.0,2018-08-13,828.0,5.0,0.0
482,0.0,0.0,2018-04-05,All four cottages,2019-04-27,2019-05-04,7.0,0.0,7.0,15.0,105.0,mid,0.0,0.0,0.0,0.0,472.0,0.0,0.0,330.4,0.0,2973.6,,240.0,,,,3213.6,3031.698113207547,181.9018867924528,,2018-04-05,803.4,2019-03-30,2410.2,5.0,5.0
483,0.0,0.0,2018-04-23,Casa Boa,2018-07-10,2018-07-18,8.0,0.0,8.0,5.0,40.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,1064.0,,60.0,,32.0,25.0,1149.0,1083.9622641509434,65.0377358490566,,2018-04-23,287.25,2018-09-11,861.75,1.0,2.0
66,0.0,0.0,2018-05-07,Casa Boa,2018-10-04,2018-10-12,8.0,0.0,8.0,3.0,24.0,mid,0.0,0.0,0.0,0.0,108.0,640.0,0.0,150.4,0.0,713.6,,60.0,,32.0,,1413.6,1333.5849056603772,80.01509433962264,,2018-05-07,353.4,2018-09-06,1060.1999999999998,3.0,4.0
484,0.0,0.0,2018-05-16,Casa Boa,2018-05-16,2018-05-23,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,0.0,522.0,,60.0,,,,522.0,492.45283018867923,29.547169811320753,,2018-05-16,78.3,2018-06-22,443.7,2.0,2.0
485,0.0,0.0,2018-05-29,Casa Valorosa,2018-10-04,2018-10-11,7.0,0.0,2.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0,,,,,,750.0,707.5471698113207,42.45283018867924,,2018-05-29,187.5,2018-09-11,562.5,3.0,3.0
486,0.0,0.0,2018-09-04,Casa Marcanta,2018-09-04,2018-09-11,7.0,0.0,7.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,609.0,,60.0,,,,609.0,574.5283018867925,34.47169811320755,,,91.35,2018-10-11,517.65,1.0,1.0
487,0.0,0.0,2018-07-02,Casa Valorosa,2018-09-10,2018-09-21,11.0,0.0,11.0,3.0,33.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1188.0,,60.0,,36.0,,1248.0,1177.3584905660377,70.64150943396226,,2018-07-02,312.0,2018-08-21,936.0,0.0,4.0
488,0.0,0.0,2018-07-09,Casa Valorosa,2018-10-03,2018-10-11,8.0,0.0,8.0,2.0,16.0,mid,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,1055.0,,,,,100.0,1155.0,1089.622641509434,65.37735849056604,,2018-07-09,288.75,2018-09-05,866.25,2.0,3.0
489,0.0,0.0,2018-08-24,Casa Basta,2018-08-24,2018-09-07,14.0,9.0,5.0,2.0,28.0,high,0.0,0.0,158.0,0.0,119.0,0.0,0.0,0.0,0.0,2017.0,,60.0,,,,2017.0,1902.830188679245,114.1698113207547,,,302.55,2018-10-07,1714.45,4.0,4.0
204,0.0,0.0,2018-09-28,Casa Boa,2018-10-15,2018-10-23,8.0,0.0,8.0,2.0,16.0,mid,0.0,0.0,0.0,0.0,108.0,0.0,0.0,216.0,0.0,648.0,,60.0,,32.0,,708.0,667.9245283018868,40.075471698113205,,,,2018-09-28,708.0,0.0,1.0
492,0.0,0.0,2018-11-02,Casa Marcanta,2018-11-02,2018-11-11,9.0,0.0,9.0,2.0,18.0,low,0.0,0.0,0.0,0.0,68.5,0.0,0.0,68.5,0.0,548.0,,60.0,,36.0,,548.0,516.9811320754717,31.0188679245283,,,82.2,2018-12-11,465.8,4.0,6.0
493,0.0,0.0,2018-09-12,Casa Marcanta,2018-09-12,2018-09-22,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,870.0,,60.0,,,,870.0,820.7547169811321,49.24528301886792,,,130.5,2018-10-22,739.5,2.0,5.0
494,0.0,0.0,2018-09-25,Casa Valorosa,2019-07-29,2019-08-12,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,1862.0,,60.0,,,,1922.0,1813.2075471698113,108.79245283018868,,2018-09-25,480.5,2019-07-01,1441.5,0.0,0.0
389,0.0,0.0,2018-09-27,Casa Valorosa,2019-04-10,2019-04-18,8.0,0.0,7.0,1.0,8.0,mid,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0,,,,,50.0,800.0,754.7169811320755,45.283018867924525,,2018-09-27,187.5,2019-03-13,612.5,2.0,3.0
455,0.0,0.0,2018-10-03,Casa Valorosa,2019-04-10,2019-04-18,8.0,0.0,7.0,1.0,8.0,mid,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0,,,,,50.0,800.0,754.7169811320755,45.283018867924525,,2018-10-03,187.5,2019-03-13,612.5,2.0,3.0
495,0.0,0.0,2018-10-02,Casa Marcanta,2019-04-08,2019-04-18,10.0,0.0,10.0,1.0,10.0,mid,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,1500.0,,,,,150.0,1650.0,1556.6037735849056,93.39622641509433,,2018-10-02,375.0,2019-03-11,1275.0,0.0,3.0
496,0.0,0.0,2018-10-08,Casa Boa,2018-12-24,2019-01-08,15.0,8.0,7.0,2.0,30.0,high/low,0.0,0.0,133.0,0.0,84.0,0.0,0.0,0.0,0.0,1652.0,,60.0,,,,1712.0,1615.0943396226417,96.9056603773585,,2018-10-08,428.0,2018-11-28,1284.0,0.0,1.0
497,0.0,0.0,2018-12-05,Casa Marcanta,2018-12-05,2018-12-14,9.0,0.0,9.0,2.0,18.0,low,0.0,0.0,0.0,0.0,68.5,0.0,0.0,68.5,0.0,548.0,,60.0,,36.0,,548.0,516.9811320754717,31.0188679245283,,2018-12-14,82.2,2019-01-13,465.8,2.0,4.0
498,0.0,0.0,2018-10-08,Casa Basta and Casa Marcanta,2019-06-30,2019-07-07,7.0,0.0,7.0,7.0,49.0,mid,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,1792.0,,120.0,,,,1912.0,1803.7735849056603,108.22641509433961,,2018-10-08,478.0,2019-06-02,1698.0,6.0,6.0
80,0.0,0.0,2018-10-09,Casa Basta,2019-04-11,2019-04-18,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0,,,,,,750.0,707.5471698113207,42.45283018867924,,2018-10-09,187.5,2019-03-14,562.5,3.0,3.0
269,0.0,0.0,2018-10-22,Casa Basta,2019-04-11,2019-04-18,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,19.0,0.0,750.0,,,,,,750.0,707.5471698113207,42.45283018867924,,2018-10-22,187.5,2019-03-14,562.5,3.0,3.0
499,0.0,0.0,2018-12-29,Casa Marcanta,2018-12-29,2019-01-05,7.0,4.0,3.0,2.0,14.0,high/low,0.0,0.0,115.0,0.0,70.0,0.0,0.0,70.0,0.0,600.0,,,,,,600.0,566.0377358490566,33.9622641509434,,,90.0,2019-02-04,510.0,5.0,5.0
